Country Name,District Name,Area (sqm),Bedrooms,Bathrooms,Property Age (Years),Distance to Beirut (km),Quality Score,Price USD
Lebanon,,104.7371807427243,0.0,0.0,36.17214951662578,44.71022237843844,-1.2005490385006758,31304.23490737072
Lebanon,Nabatieh,131.36793425048575,3.0,2.0,20.228741398927124,44.36474602381713,2.1564922137520472,169564.6258375806
Lebanon,Mount Lebanon,173.9209553247334,2.0,2.0,0.9915265955490746,11.099588496704664,1.3634820566643544,166882.5983221777
Lebanon,Nabatieh,6.768704452176564,-1.0,-1.0,11.20807679311658,38.2952499997367,-0.1024078043524903,-71937.33039561952
Lebanon,North,77.44144237329473,-0.0,0.0,11.392322414345909,17.983991042030443,-0.5450545861422825,39468.26054782281
Lebanon,Nabatieh,68.25432795930158,3.0,2.0,3.2970117328185156,36.971458785639996,3.1885684937860623,108645.24511034135
Lebanon,Nabatieh,64.27932594582728,1.0,1.0,9.488674325383336,15.560527301579285,2.2082271836977574,89532.81775241974
Lebanon,South,76.11082623276448,2.0,2.0,18.158366470942546,35.16592644268847,-0.5844097009934308,120513.88264368192
Lebanon,Bekaa,76.92258455473842,1.0,1.0,26.18633535208757,18.74977089623811,2.4327069236002945,101099.19988808493
Lebanon,Nabatieh,135.4608025600117,4.0,3.0,21.471953777134225,16.05253634756638,1.4360347837417555,161720.11925121673
Lebanon,Mount Lebanon,74.39361522641617,-1.0,-1.0,30.04203256869967,20.131160927002355,-1.054898221864826,79351.90722526843
Lebanon,Beirut,126.27921389807223,2.0,0.0,9.391877727318192,22.914958904276055,2.5408392804563764,144742.04435104816
Lebanon,South,140.5710287435949,5.0,3.0,2.7286897556442486,11.53855957070897,3.1052870111304873,223494.34073505778
Lebanon,Mount Lebanon,82.59734096590623,1.0,1.0,9.680076055176816,-0.5655925881438613,1.6202034476059324,114104.82242713831
Lebanon,,126.69380877066976,2.0,-1.0,7.92330563591524,46.571086551499384,1.7411878307743114,88955.02729155618
Lebanon,,203.87595577230408,4.0,2.0,1.7959675231714267,14.445970983327207,3.157693771554363,203077.82696306228
Lebanon,North,136.50269821060542,2.0,2.0,5.5399497512381535,-7.469283283820065,0.6565123389411454,161395.98753608819
Lebanon,North,87.35102880700447,2.0,1.0,17.594876290619904,-14.421240970967709,-0.2617558208630162,93566.82293311358
Lebanon,Bekaa,116.67396944604266,3.0,1.0,40.10957909640697,-22.64452855328331,2.584347607316813,131881.96532510727
Lebanon,South,73.10289836039192,2.0,3.0,37.0804808408653,11.080361200149126,2.9000411896941394,89728.60522873048
Lebanon,Beirut,133.85681086807023,3.0,3.0,5.7723251530222335,41.44739778792844,2.7009648026206396,130388.42040719076
Lebanon,Bekaa,164.12245697236708,3.0,2.0,12.267277892654997,-4.6212841541513505,1.584076037681349,172673.93002352887
Lebanon,Nabatieh,78.10278526238673,2.0,3.0,5.17758098117732,15.581697649035306,3.050421877570212,34905.108050487586
Lebanon,Beirut,109.30280823598402,2.0,2.0,19.85401843134126,-7.766854375554516,1.4288162436470813,125040.94508191262
Lebanon,Nabatieh,176.86480705268573,5.0,3.0,3.073753949253147,37.53115882713833,0.9203090849887019,263908.4354317616
Lebanon,South,94.57571454036594,2.0,4.0,12.643051058506124,26.17197274879169,2.490977140781579,134278.2655869677
Lebanon,Nabatieh,129.60512515051224,2.0,1.0,3.9455357037564456,25.521673816559424,1.9255258402554032,172485.85470383108
Lebanon,Nabatieh,67.6934599972611,-1.0,-1.0,1.9714265028201463,41.363020143773895,0.5303973406507736,4010.95978027505
Lebanon,Bekaa,78.1607111378516,2.0,1.0,17.802834349014404,45.91752859737355,-0.16254538971805466,80242.41308716807
Lebanon,North,93.826840521793,2.0,2.0,3.169790859371363,36.441703611066316,0.35019455696586643,48022.82905910346
Lebanon,North,228.8160011607147,3.0,1.0,13.433568330767695,11.65054776848485,2.071529207930751,220441.46388079404
Lebanon,Nabatieh,,,,5.807028449021831,0.14782395308615293,0.5073624724399337,136549.3556276071
Lebanon,Beirut,93.50206569651887,1.0,2.0,0.0033902269573151357,4.478453687615646,0.977084859684428,42469.00940970743
Lebanon,Mount Lebanon,91.84032357614305,3.0,2.0,21.853691238750862,-6.443199424632947,3.2822743330784876,148285.64386241237
Lebanon,South,111.71988229708636,1.0,1.0,39.86090025601873,48.421443896083275,1.3688148654042271,61940.58791389548
Lebanon,,152.79650591764624,2.0,3.0,7.873527872949542,17.649352579074705,4.510992354264111,244951.99571545242
Lebanon,Nabatieh,129.4745218501765,3.0,1.0,12.866205309534772,22.576114221097168,2.017974790122617,115360.00046671083
Lebanon,Nabatieh,222.89073373501978,5.0,4.0,18.31901002567478,23.619431570443734,5.84252228183322,299195.2544938965
Lebanon,Mount Lebanon,130.68972233664553,2.0,1.0,32.13882621922182,51.73133440534866,2.7787623250014644,69411.01428627002
Lebanon,Mount Lebanon,192.3702074678285,3.0,2.0,3.109661271125694,11.915615006091349,5.696305104022067,224534.5120612835
Lebanon,Mount Lebanon,133.83555580124298,2.0,1.0,27.44709091599572,38.83922181645056,1.217218166164884,-7213.691299891871
Lebanon,Nabatieh,150.2790749223724,4.0,3.0,27.55677716714179,25.287857947939855,2.467314191641732,131085.50726128888
Lebanon,South,47.82000301433432,2.0,1.0,4.314376160037962,18.259170607333143,3.1495388156024986,123782.44555822713
Lebanon,Mount Lebanon,113.64702759304107,2.0,1.0,7.525706052651817,-8.99316513274249,0.4300445121949138,155568.0736902816
Lebanon,Nabatieh,116.55261296856007,1.0,0.0,0.10309983502581004,34.792928649040846,-0.1906935109236748,83856.54611288676
Lebanon,Bekaa,107.85214965512642,1.0,1.0,4.345433906779201,9.133556800011442,1.173570614180735,203143.37076343855
Lebanon,,12.356068640456641,1.0,1.0,5.727832426490497,13.53112254579859,1.3692629181422251,42385.67598063691
Lebanon,South,164.03122309363283,2.0,1.0,31.677310676523042,24.101744481454613,-0.8864166932679245,69530.72477176716
Lebanon,Beirut,100.64248351589093,3.0,2.0,24.497426690526073,22.084777823408643,2.2914030021478657,106506.24051109556
Lebanon,,98.09643388768421,2.0,1.0,3.486384369616221,37.96862935589188,0.7499504571591394,77934.67985484355
Lebanon,Mount Lebanon,107.2414269479921,2.0,1.0,9.016761918277643,10.274710711521521,1.1748682540113498,179723.92869179114
Lebanon,Beirut,108.59604055627815,3.0,2.0,56.683928959800966,23.163179272478477,2.179539585306683,64317.31891004169
Lebanon,Nabatieh,140.35492103943753,3.0,2.0,9.587782846893374,24.925582974679724,1.6335177569167323,165215.69675867428
Lebanon,South,56.44838742173678,0.0,-0.0,17.15101193914692,21.032742793940564,1.721755975808403,70974.12031303806
Lebanon,Bekaa,73.44789715415016,1.0,1.0,19.582777578442744,31.130523639790976,1.5495455541224914,16629.657394445505
Lebanon,Beirut,134.53166479496997,5.0,2.0,3.975661049413089,16.709576292007547,2.445244627761928,195914.05538206027
Lebanon,Nabatieh,127.27914056601817,1.0,-2.0,0.7118491011158271,39.244557927916205,0.04034037632386367,4534.800611858707
Lebanon,North,101.16725955456337,1.0,1.0,30.384949348382698,9.679518269440198,2.379666690817281,98601.30937590761
Lebanon,,91.30437971795088,3.0,1.0,4.328798546420614,-1.5820399978032853,2.8026716921850543,59861.31084108239
Lebanon,Bekaa,78.27876484150366,1.0,-0.0,0.5970866551250289,20.008310195403006,2.4222457224009086,67892.69033204715
Lebanon,,117.08224180521655,1.0,-0.0,36.01220644834457,38.87123786407594,0.32909124398983436,125224.81165048729
Lebanon,Nabatieh,,,,0.9777336161495809,12.676928133573057,1.441807153938727,131090.0241821931
Lebanon,Nabatieh,67.0974624310474,2.0,0.0,0.1740517594477511,10.947713259835133,3.9391802539914123,113630.58479594626
Lebanon,Beirut,196.16590233250813,5.0,4.0,7.081826302217607,15.297923782810894,3.28354992908109,257923.2776368549
Lebanon,Nabatieh,162.19907326902143,4.0,2.0,27.438326660338916,23.186815081963363,4.847450323605264,287331.28237998125
Lebanon,Bekaa,97.35181313450306,2.0,0.0,13.059833763629932,17.93020542330047,2.201393182719281,128890.68831981163
Lebanon,North,159.1537437731543,4.0,2.0,15.775600584891057,25.439980331464398,1.7046816349501368,217085.92803685908
Lebanon,North,46.70482915689564,-0.0,0.0,1.494373027316857,-5.896067390514162,-1.9393849165412504,10189.510837815444
Lebanon,Bekaa,33.42125274193796,1.0,1.0,13.28971754697811,43.78338582977379,1.7932150826168745,-9150.122065650603
Lebanon,Mount Lebanon,55.51088719244102,0.0,1.0,8.008666616901987,29.63712168066977,-0.6032168538276284,-33790.41170197926
Lebanon,Mount Lebanon,99.51267673429041,2.0,3.0,5.6482590806104955,7.3516510514468205,0.7920970699767698,104243.3191264856
Lebanon,,103.72950155251593,3.0,2.0,8.001656887223946,41.828637122714284,-0.6301026536240744,53472.67533960456
Lebanon,Nabatieh,94.2428791428665,3.0,2.0,5.915774592413426,27.591948570951256,3.7180941972725527,166642.26749504657
Lebanon,Bekaa,124.9711345282378,1.0,1.0,2.0131935573852364,43.36696797600275,1.0032911358980456,111274.76000807913
Lebanon,Nabatieh,13.242304614065972,2.0,2.0,7.999416582219036,2.477976442415919,1.589197998194723,43839.540444344566
Lebanon,North,144.76747031757722,2.0,1.0,9.393164737714669,46.259816350236164,1.8400082833309162,96447.4570717779
Lebanon,Nabatieh,49.03497105538342,-0.0,-1.0,14.185738589641911,21.350833659715327,0.21510278736611982,-100432.85030445902
Lebanon,Mount Lebanon,86.957469738734,1.0,2.0,16.445177515709396,-11.128313002777091,1.2951092444130077,78641.93809415252
Lebanon,South,99.35747668535004,0.0,-1.0,23.927817791298192,32.26949556110891,0.6236025278277786,55693.33292971221
Lebanon,Mount Lebanon,62.189468162875855,1.0,1.0,10.462738353446673,15.982329131987456,0.44379623993767103,75925.61369239706
Lebanon,North,51.45001656812059,1.0,1.0,14.000872446640292,4.9953803136082655,-2.9912073073848857,-103354.46823538376
Lebanon,North,69.69591673928463,1.0,1.0,6.863309706548573,17.32122958165412,1.9550080769929201,-24347.49192703553
Lebanon,North,119.40381789294106,3.0,1.0,10.964908979903658,-9.352859440118763,2.288929083437817,176328.96504717032
Lebanon,South,149.49910895297188,2.0,1.0,5.979280768075001,29.66106546858048,1.2905582485168015,94820.74479379423
Lebanon,Beirut,148.21175888519733,3.0,2.0,11.872630252432131,17.304327204178406,4.322661320660627,177065.10726054924
Lebanon,North,70.27544808647544,-0.0,-1.0,40.09976963435326,16.470125779710067,-2.222892400161355,-19316.602799953354
Lebanon,Nabatieh,80.42114258940225,2.0,1.0,17.574000560060206,42.4871660397027,-3.0551742318024506,41251.54674533389
Lebanon,South,73.9698417675036,0.0,-0.0,6.877950458506022,21.18381399003234,2.3732075781794713,-14334.81584463238
Lebanon,South,142.4906156048239,2.0,1.0,20.17649551456938,10.43178995452542,1.8739087503419278,123113.74555956112
Lebanon,Beirut,18.128990974072394,0.0,1.0,8.658587955651857,5.9541411004697355,-1.9906427745084392,23809.821493029907
Lebanon,North,181.91696302911143,3.0,1.0,0.7867624792936188,19.698791457148754,1.0495737906856153,197304.43700540392
Lebanon,,95.75975623551683,0.0,0.0,3.9653877218780416,37.08632051586391,1.0793249944057783,19077.83392420588
Lebanon,South,80.82375680998084,-0.0,-0.0,33.731790502099535,11.658089578957021,-1.6505954126908462,40088.395841138125
Lebanon,Beirut,136.9726897953782,2.0,2.0,52.26335533522351,4.6060961879296975,2.383434593254824,143389.03047818
Lebanon,Nabatieh,171.63095275531762,4.0,3.0,41.377901395447,34.89238467086948,5.811578088893471,163542.78787157836
Lebanon,Nabatieh,137.1291628442463,3.0,2.0,2.6481369778169825,21.560224921800472,4.027109951629724,202168.4036517296
Lebanon,North,172.63722286593065,4.0,2.0,61.440401978228955,20.247695497342132,2.31084402490873,197318.9251798494
Lebanon,Beirut,126.71794083268831,4.0,2.0,1.7451186635281453,52.85426580281887,2.8380022229822406,134342.68711777648
Lebanon,Nabatieh,181.48193028538668,4.0,2.0,2.446284883389429,1.8894103105904954,0.9445212423278304,256831.92722036043
Lebanon,Mount Lebanon,182.2580019309348,3.0,2.0,18.628010944822744,23.715281973559083,2.153748923323359,138307.1228605264
Lebanon,,115.02606053339674,1.0,1.0,2.6848969731091405,-6.787123336221356,0.3621057933839754,151673.50525915629
Lebanon,North,191.96029439634765,3.0,3.0,1.5830530579378208,15.999468356358774,0.7762969648482456,190804.57503377818
Lebanon,North,128.2366850656749,2.0,1.0,2.0967106640910504,29.714219912123617,-0.7433181506322457,64470.1437700966
Lebanon,Nabatieh,124.34466101510138,3.0,2.0,2.2362438981384423,38.01919017137051,4.831900365825742,131478.25178318992
Lebanon,Beirut,73.92631647763032,2.0,0.0,10.980908634967635,1.007079633858126,1.0851501916432744,141372.44162521773
Lebanon,Beirut,105.56099971064029,2.0,-0.0,27.57932040029602,33.541154131207406,-0.5657568484195601,42816.31629737532
Lebanon,Nabatieh,158.87913729217914,3.0,1.0,12.79182931074731,32.73164813369701,1.0291056684035955,135390.03319762295
Lebanon,,54.36765451317973,2.0,1.0,6.844174493686989,18.726021524917517,3.471418038478914,58947.043847204885
Lebanon,,152.48120046626372,3.0,1.0,5.279946705245737,58.64720355684391,4.069909698785546,118318.32035407975
Lebanon,Beirut,137.43079756347322,3.0,1.0,4.909243668779212,20.64289630983775,0.7408013863610436,183138.48034726147
Lebanon,Mount Lebanon,133.87807081250602,3.0,3.0,11.216968828851629,7.025575216879123,2.547396452657024,255708.19814622594
Lebanon,North,9.675390228801618,-0.0,-1.0,23.75408327468574,27.205165270905482,1.1830426644429022,30562.162341084262
Lebanon,Bekaa,114.83785401827006,1.0,-1.0,7.2845502595156,-8.130586756597701,-0.2599810792029099,134296.94233083518
Lebanon,,152.41300038454784,3.0,4.0,1.992177511575283,44.726171281469774,0.805368232293201,165987.45210582152
Lebanon,Nabatieh,81.85225215409093,2.0,2.0,9.752697898041891,35.89109072903274,0.10358492622129467,45335.24692158551
Lebanon,North,124.51533495488916,2.0,1.0,0.3546401184705705,14.458854767280673,1.2715595375435964,113229.93525953633
Lebanon,,1.0963365465890291,-0.0,1.0,38.26196250996156,30.11914529318377,-0.6945041659217457,-104570.38652899278
Lebanon,Mount Lebanon,153.56965181442342,5.0,3.0,13.779011011651777,28.912128945505295,1.1257374328076177,235643.1361265536
Lebanon,Beirut,86.87835951621283,1.0,2.0,12.870724538226003,50.509427365051565,0.8036882937823344,24694.762356277104
Lebanon,South,163.5678473783363,3.0,1.0,42.51553270546744,11.121144233778837,3.042485724485429,146704.9436728358
Lebanon,Beirut,27.860686203388724,1.0,-0.0,1.5601799996501324,0.6923385129154624,1.5713255598726041,26245.830088619456
Lebanon,Bekaa,154.6133694162822,2.0,1.0,8.009434094805268,-10.787826448828326,0.9139145743383785,183408.34228657093
Lebanon,,108.15303561738418,2.0,1.0,0.9728168717792689,16.0666675199281,4.095275961434416,120680.13965298761
Lebanon,Beirut,160.38018988344803,5.0,5.0,43.10458339561386,-3.5990627025739066,2.4839484637371156,212384.90312596926
Lebanon,Beirut,73.714510644395,2.0,0.0,1.8117940414858664,17.945873767329154,0.8415563439251424,88038.39471228706
Lebanon,Mount Lebanon,89.07714876283902,2.0,1.0,23.687891415562163,26.96117336359253,-0.7797113960940649,110655.85304367068
Lebanon,Mount Lebanon,232.12256724112711,5.0,4.0,34.59768163472987,13.797403443197608,4.511567500198964,229562.90587439787
Lebanon,South,78.50239247813849,2.0,2.0,22.168259125609293,6.035928872408624,1.3667406074566109,101656.78351730823
Lebanon,Bekaa,84.69863962960599,2.0,2.0,3.679930295346198,39.03604393989579,-0.9519937680770107,24965.870382346482
Lebanon,,106.17089814174585,2.0,2.0,23.077964385667237,17.536372146250248,0.31937165957568703,75045.48287064004
Lebanon,South,68.8720637089817,1.0,2.0,40.80162930000864,24.213738685275164,3.826576749222483,123579.6069165507
Lebanon,,179.52283931751467,3.0,2.0,11.154159836010372,35.321407263783065,3.0267953200327,207822.36317291192
Lebanon,Nabatieh,206.25066571021262,5.0,4.0,4.142004887779042,0.4716985962184488,3.5160060771959456,263967.310722208
Lebanon,Nabatieh,84.79469667083319,2.0,2.0,8.271983127220302,6.379449583812054,2.8375216024662446,135965.1190831571
Lebanon,Mount Lebanon,33.69839104933537,1.0,0.0,19.02116568827556,59.20089919540337,-1.8287275817912674,-43924.544652117496
Lebanon,South,178.59886514953774,1.0,0.0,6.538508653817489,18.179103051659325,-0.6820430748353895,182757.0758890753
Lebanon,,175.41952558958639,4.0,2.0,6.661697036537269,4.521464619392795,0.37478552388084285,185027.08860462782
Lebanon,Nabatieh,161.08295960892934,5.0,3.0,0.5213706704958346,16.68483203574177,1.8165707044394297,230882.83709560326
Lebanon,Mount Lebanon,177.82557173744567,5.0,3.0,8.154940653976746,11.759888663490008,2.4785976773763387,223942.14233143404
Lebanon,Nabatieh,76.62373670880987,1.0,0.0,3.533745102043091,1.6371893015564183,1.3359015957991525,89138.44982160049
Lebanon,Nabatieh,111.57517956640301,1.0,-1.0,2.262991560202565,14.302608818473468,1.7465582554325512,104184.81421426743
Lebanon,Mount Lebanon,50.79451978297257,1.0,1.0,10.668429265510746,20.305043723941374,2.304362204084045,28009.57805033274
Lebanon,Beirut,49.09185852070935,-0.0,-1.0,46.65155625436752,20.402618368252913,3.84386879981787,32459.33079101059
Lebanon,Mount Lebanon,169.05506536347661,4.0,4.0,3.8691516212995776,28.927537525623755,2.21124457264527,231425.96462486283
Lebanon,South,86.40433687784457,1.0,2.0,25.161802378060536,-6.152883832838615,1.117158935221512,65949.22729164566
Lebanon,Mount Lebanon,233.97857970100293,5.0,4.0,3.137934605598754,-2.4851756176121143,4.1021985552088385,296449.929970973
Lebanon,Beirut,123.7090054991286,4.0,3.0,9.252475990984369,32.80344469382412,1.4116294925567625,154393.35382200353
Lebanon,Beirut,87.9787592383143,-0.0,-1.0,1.7513717326679046,13.7756822032351,-0.5835903545169748,25270.653154758646
Lebanon,North,159.89426018531788,3.0,3.0,11.491696145867254,39.402181304823905,2.85220486756483,194991.55956655252
Lebanon,North,210.06311787996862,3.0,2.0,0.27556161134346413,25.310787974475357,0.6287938458772309,231993.5388648083
Lebanon,North,144.30654797125737,1.0,1.0,23.90205872145183,-1.156698970986394,1.5432662639675094,48055.83092875578
Lebanon,South,59.14274146031751,0.0,-1.0,7.171693357495527,28.902084675399102,1.6663806533570098,6570.104785148786
Lebanon,Nabatieh,138.55014009425315,2.0,2.0,90.19062866943284,4.993636512163928,-0.1189323196515304,45298.61938361427
Lebanon,Mount Lebanon,188.77990305333648,4.0,2.0,3.7446915655966286,24.629134394903023,-1.0598198237694851,217088.06333533098
Lebanon,South,95.33795254868527,0.0,0.0,32.082458736436514,39.59553995600351,0.2644892061757126,61986.152425463304
Lebanon,Nabatieh,81.31790212943616,3.0,1.0,0.26571991928950506,53.23760149727364,0.09006486838927774,14588.83871916026
Lebanon,Beirut,170.8223955681451,5.0,3.0,6.484725033940633,19.546610565297858,3.2969314195414494,199704.447367161
Lebanon,,126.99838702509905,3.0,2.0,3.27860081994962,31.390654402453954,1.2695641148028918,128205.0717442131
Lebanon,,64.87289486586293,2.0,1.0,2.4492673004132834,25.254835004536652,1.6905566469663857,59418.526332676134
Lebanon,North,101.01266992092292,2.0,1.0,2.6891600008466416,32.826656133008015,2.922359572414129,136494.91327743034
Lebanon,,82.21687545170218,0.0,1.0,16.60608497974546,-18.755091906304827,1.6536678501680178,132589.28203387442
Lebanon,Mount Lebanon,134.81343324352105,3.0,2.0,14.572817415606602,14.618707224861623,1.4030041111788765,172584.94005061142
Lebanon,,125.48422567467694,3.0,3.0,24.552957497366222,25.106048739375588,0.493768952869474,159731.58546639877
Lebanon,Bekaa,177.52235215301133,4.0,1.0,15.92802678818982,27.862539279902496,-1.6649412864202333,195833.4580529409
Lebanon,Mount Lebanon,155.4832520990623,5.0,4.0,15.62948959245544,8.99126272763438,0.09539503855066034,187243.64043146555
Lebanon,Beirut,,,,0.176723508796696,33.34783003865039,0.045465905312306765,65216.26181538866
Lebanon,North,140.3495265727638,3.0,1.0,12.261593869095233,37.64688595148356,1.7713910413071343,106504.71574332258
Lebanon,Nabatieh,164.84661598367023,5.0,2.0,5.998098400878227,21.70049315678589,1.7171604161483456,238006.73634723987
Lebanon,Mount Lebanon,142.7939633516442,1.0,1.0,18.747357066342058,17.11797770901034,-0.06773926007249009,142948.78218934417
Lebanon,South,171.5029829639741,2.0,1.0,12.07245094834481,15.119536123290953,-1.162890508619272,183452.59414478063
Lebanon,Beirut,92.5211503664955,1.0,0.0,31.314309790532075,22.76387306911977,-1.9443730170184357,22107.018651277347
Lebanon,North,72.45840863570741,1.0,1.0,10.119360616894074,38.81962225460947,-1.7593902704102986,890.2457226200604
Lebanon,Beirut,166.50350126212487,4.0,2.0,0.06253999161059984,43.74695287225242,3.2288758848265164,197706.74338820262
Lebanon,,66.72676642571449,1.0,1.0,23.715276703289145,13.373254138011667,-2.149472773748755,74628.70697467728
Lebanon,South,12.023123361114841,2.0,1.0,15.192098134964517,6.282578022569636,2.201989162310337,59173.14416754108
Lebanon,Nabatieh,171.26499723285085,5.0,4.0,13.25274445184396,8.400261535619569,1.9442556751706628,231047.7745545084
Lebanon,Beirut,83.79075371656464,2.0,2.0,10.097368211870885,35.80496726839277,2.282361246841116,47812.09509643842
Lebanon,Mount Lebanon,104.69668994951665,2.0,2.0,20.814044868295927,24.040781782833093,1.8348451643170152,116935.06902226717
Lebanon,Mount Lebanon,50.1010325884794,2.0,-0.0,6.516071550365631,25.22880689305914,1.9968167592758828,83110.32851237798
Lebanon,South,53.72362064974395,2.0,2.0,3.1405670663143965,28.049836121342075,3.2383737667647003,37911.04835345329
Lebanon,,62.170557901219595,0.0,0.0,1.753924853367801,26.42000674781012,-1.1033119710330002,85186.71372803472
Lebanon,Bekaa,101.96750741340944,2.0,1.0,21.01080376897363,18.735889898184364,-0.28757050370334936,46996.60191915318
Lebanon,South,138.49995380779654,3.0,3.0,1.2712392926957083,4.591915550526458,1.5003382075322462,208004.64859308358
Lebanon,,5.1094392121296295,0.0,-1.0,5.468759058119439,11.10653812563687,-1.4024963296121686,-30196.04790480007
Lebanon,Mount Lebanon,157.6086587309011,4.0,4.0,14.50250679598445,22.499195793078737,3.828143639596154,204075.9744079035
Lebanon,Mount Lebanon,60.90009186056995,2.0,1.0,30.252362796166892,26.673115300961697,0.9702565278536348,15169.387684457572
Lebanon,Bekaa,66.68441210229689,0.0,1.0,2.6726462764009975,14.932254440209311,0.3431432723492317,21511.853854612644
Lebanon,Nabatieh,153.8927694037497,3.0,2.0,0.15510518709840668,14.22662695020713,2.452481172085718,211705.82533354778
Lebanon,Mount Lebanon,116.26830337428031,1.0,-0.0,12.455742693568626,41.68942468963371,-0.2751212184517965,55045.07175583947
Lebanon,Mount Lebanon,43.17831068796559,1.0,1.0,16.583059307452597,13.442250539290985,2.3630115605926365,36633.49227733744
Lebanon,South,212.22963436171864,3.0,2.0,18.839154639695124,24.044745407056027,-0.9165737494223491,217333.46407454007
Lebanon,Nabatieh,76.96891975296086,2.0,2.0,10.166665047223495,15.729657324079565,1.7698022032605896,118140.10222643802
Lebanon,Mount Lebanon,132.36579759737432,3.0,3.0,18.550874192727672,7.406224165910912,2.8642194402716354,171808.2874501604
Lebanon,Nabatieh,129.99451743039276,3.0,1.0,10.819985853704784,-2.7190020306185403,0.3735422773763304,164768.85140908725
Lebanon,South,190.56635809315972,3.0,2.0,3.2668272063851886,12.361840069308972,0.7830575076016526,268094.24839499133
Lebanon,Bekaa,97.21655822770562,0.0,1.0,3.7423443236309115,7.99952951844563,1.661807075499797,81281.89395943597
Lebanon,Bekaa,170.40448421912973,5.0,3.0,33.02753730323781,33.668522058680395,2.437309249040557,204186.40339592405
Lebanon,South,82.90552388409367,1.0,-0.0,5.085856699197903,2.9659313248234156,-2.4537004159444344,74716.78069849445
Lebanon,South,176.10644292511097,5.0,3.0,15.77169703003132,14.282345476559602,0.8977822183115101,154427.37742202575
Lebanon,,81.85076852090808,2.0,2.0,5.1144342155072255,30.688892096546564,2.9109639557622438,16417.50502628558
Lebanon,North,101.88954506927521,3.0,3.0,29.344577899797713,18.893330640980977,0.7939512164180362,107833.76934793458
Lebanon,,214.79832739495157,6.0,3.0,9.624132304151539,28.23156309777061,5.260780467084705,320667.25898939144
Lebanon,Nabatieh,135.84856940591692,3.0,1.0,34.11309052881233,33.456571408498576,3.5483192043501033,147002.73393335124
Lebanon,Mount Lebanon,125.48794863513459,4.0,4.0,18.87590274112803,-4.8652257088405655,2.5049077775587314,162311.15091130952
Lebanon,,232.10246375060274,3.0,1.0,2.656879593685979,14.29864402660416,2.3144398637682553,221989.18071413806
Lebanon,North,138.0678337016741,3.0,2.0,1.1371948071405336,5.873455650094561,0.5698275684171423,193518.28040121682
Lebanon,Mount Lebanon,79.19313461356973,1.0,0.0,12.147200373282432,41.3327655520466,-0.1990235642560615,20752.527848768037
Lebanon,Mount Lebanon,156.73139991472564,3.0,1.0,28.691787749492946,18.819556077114587,0.45916593839571407,83498.54543098662
Lebanon,Beirut,60.91595414959509,1.0,1.0,4.4516253344326655,28.247897430630065,1.5795119801224762,77474.3270980505
Lebanon,North,176.41582693719587,4.0,3.0,4.9681160879681165,46.686510007036375,0.5858912411476742,175531.9212840464
Lebanon,Beirut,180.29888799100843,5.0,5.0,0.02422425466296879,15.166335100177072,3.3030631240939528,258386.4526049189
Lebanon,South,91.35204107293862,-0.0,2.0,14.321303337930546,21.763918055183055,0.6725802236453607,94914.24825963352
Lebanon,,88.60490753580756,2.0,1.0,8.945831021308233,26.884908324099904,1.868945687438924,142610.7479617215
Lebanon,,128.82521311754553,2.0,2.0,20.90759628005869,16.52591046963184,-1.7699589181557767,117132.48317596337
Lebanon,,120.70775758894823,3.0,3.0,21.407177288837126,39.86015688514085,-0.572826131399879,83450.74385955573
Lebanon,Mount Lebanon,71.11561915668275,1.0,0.0,16.837197523357137,33.14876305313449,-0.9182717770264145,-58831.133122329935
Lebanon,Mount Lebanon,148.40439331594075,3.0,1.0,17.111341488841884,35.971792148151735,1.159700119559346,147559.24328183278
Lebanon,Bekaa,17.906215186809504,-0.0,1.0,20.5149544099543,21.36145216095906,0.500465957648899,-19252.631260575225
Lebanon,,98.35702708714635,2.0,1.0,14.543727880558606,15.368448248090353,1.3785407782862362,154423.7323569978
Lebanon,Nabatieh,99.80295175715281,3.0,2.0,11.964213019928579,15.181705251920356,4.7998152203291795,201511.7700811286
Lebanon,Mount Lebanon,106.3367224238761,2.0,1.0,3.9056190816970053,15.03236636154611,2.0661307660021686,140907.81509250012
Lebanon,Nabatieh,135.36119526878605,3.0,2.0,4.014240634861683,-4.5223713289816985,2.665406912773921,240658.75614606653
Lebanon,South,58.59887867904336,-0.0,-1.0,4.75139954442164,26.164516769732153,-1.0396871812143644,9058.150953633276
Lebanon,South,149.4257541617907,3.0,3.0,30.978787224727377,33.05251529465949,3.2556132725631293,148505.62602190793
Lebanon,South,110.9922992339158,3.0,3.0,29.888500702178714,20.4576811221729,3.117415333264731,96248.52351942344
Lebanon,South,87.48919440931871,1.0,0.0,9.080690007629075,13.02949152636322,1.3860221380388813,71675.03980276822
Lebanon,,51.65869327521949,2.0,0.0,36.509372857264026,21.174581256863807,0.6168553859124308,45260.635836026646
Lebanon,Nabatieh,60.844536413369106,-1.0,-1.0,6.856435643003818,24.047884487136514,0.21446120489082432,52703.2111350725
Lebanon,Beirut,138.0162386014627,1.0,-1.0,3.686525194083128,25.60606133039287,2.3576075943938224,97341.39600522222
Lebanon,Nabatieh,71.80754452289409,-0.0,-1.0,5.0396481239845725,48.072360597861504,-1.5043689605423274,28488.116262677126
Lebanon,North,123.20993489259746,2.0,2.0,8.182317973541583,7.529251320897684,-1.8370153580094324,198446.80526029065
